i_270_9_59_FR_den206d,9,268,den206d,FR,59,BFS,3.663,-,262144,"((3.663, 262144, 776.13),)"
i_270_9_59_FR_den206d,9,268,den206d,FR,59,BNB,3.663,-,262144,"((3.663, 262144, 830.111),)"
i_270_9_59_FR_den206d,9,268,den206d,FR,59,GBNB,3.663,-,262144,"((3.663, 262144, 922.406),)"
i_270_9_59_FR_den206d,9,268,den206d,FR,59,ASTAR,3.663,-,262144,"((3.663, 262144, 939.022),)"
i_60_2_28_FR_den405d,2,60,den405d,FR,28,MCTS_S,1.537,-,1823480,"((4.444, 98196, 30.009), (3.147, 189696, 60.016), (1.537, 281140, 90.022), (1.537, 377552, 121.355), (1.537, 472096, 151.365), (1.537, 561960, 181.369), (1.537, 650144, 211.385), (1.537, 749008, 241.388), (1.537, 837160, 271.403), (1.537, 931740, 304.799), (1.537, 1027464, 334.815), (1.537, 1120840, 371.081), (1.537, 1220420, 401.097), (1.537, 1323152, 431.098), (1.537, 1398176, 461.108), (1.537, 1497816, 491.124), (1.537, 1594640, 521.132), (1.537, 1665812, 551.148), (1.537, 1762556, 581.157), (1.537, 1823480, 600.003))"
i_60_2_28_FR_den405d,2,60,den405d,FR,28,MCTS_V,44.212,-,394896,"((37.749, 19812, 30.02), (37.808, 39744, 60.054), (37.808, 59364, 90.099), (37.808, 79664, 120.105), (37.808, 99612, 150.135), (37.808, 119872, 181.885), (37.808, 139768, 211.933), (37.808, 160004, 241.948), (37.808, 179848, 271.982), (37.808, 199168, 302.03), (37.808, 218204, 332.054), (37.808, 240100, 362.057), (37.808, 258968, 392.095), (37.808, 276380, 422.751), (38.48, 298676, 452.769), (38.48, 315396, 482.829), (44.212, 338404, 512.921), (44.212, 356540, 542.953), (44.212, 379216, 573.004), (44.212, 394896, 600.881))"
i_60_2_28_FR_den405d,2,60,den405d,FR,28,BFS,21.747,-,877512,"((14.298, 43824, 30.119), (16.98, 88000, 60.126), (16.98, 133776, 91.919), (16.98, 178512, 121.962), (18.295, 221940, 151.983), (18.295, 264864, 182.026), (18.295, 314096, 212.031), (18.295, 355736, 242.057), (18.302, 401860, 276.268), (18.302, 450488, 306.316), (18.302, 498996, 336.33), (18.302, 535908, 366.344), (21.747, 584652, 396.349), (21.747, 623352, 430.383), (21.747, 671784, 460.414), (21.747, 720988, 490.441), (21.747, 770000, 520.448), (21.747, 797268, 550.449), (21.747, 845704, 580.466), (21.747, 877512, 600.014))"
i_60_2_28_FR_den405d,2,60,den405d,FR,28,BNBL,21.747,-,743284,"((14.298, 36368, 30.05), (16.98, 72516, 60.05), (16.98, 109448, 90.051), (16.98, 146596, 120.055), (16.98, 183344, 150.16), (18.295, 219116, 180.217), (18.295, 254124, 210.248), (18.295, 294816, 240.291), (18.295, 330152, 270.312), (18.295, 370696, 300.323), (18.302, 403420, 330.358), (18.302, 442500, 360.374), (18.302, 482428, 390.375), (18.302, 513372, 420.416), (20.425, 553956, 450.439), (21.747, 593672, 480.443), (21.747, 623112, 510.465), (21.747, 662892, 540.506), (21.747, 703228, 570.54), (21.747, 743284, 600.042))"
i_60_2_28_FR_den405d,2,60,den405d,FR,28,BNB,21.747,-,854228,"((14.298, 42528, 30.635), (16.98, 84500, 60.673), (16.98, 128600, 90.696), (16.98, 168836, 120.7), (18.295, 210776, 150.73), (18.295, 251704, 180.739), (18.295, 298948, 210.771), (18.295, 339404, 240.787), (18.295, 386504, 270.825), (18.302, 424804, 300.875), (18.302, 471780, 330.883), (18.302, 507848, 360.906), (20.425, 555336, 390.926), (21.747, 602560, 420.941), (21.747, 636332, 450.963), (21.747, 683448, 480.965), (21.747, 730872, 510.977), (21.747, 761168, 540.981), (21.747, 808368, 571.001), (21.747, 854228, 600.032))"
i_60_2_28_FR_den405d,2,60,den405d,FR,28,GBNB,51.048,-,710788,"((47.006, 36072, 30.026), (47.006, 72692, 60.042), (47.006, 107764, 90.063), (47.006, 142924, 120.072), (47.431, 178732, 150.137), (47.431, 212644, 180.164), (47.431, 246404, 210.218), (48.358, 283572, 240.29), (50.62, 316000, 270.333), (50.62, 353708, 300.361), (50.62, 385692, 330.377), (51.048, 423860, 360.413), (51.048, 461872, 390.465), (51.048, 491172, 420.487), (51.048, 530020, 450.531), (51.048, 569828, 480.555), (51.048, 597684, 510.599), (51.048, 634776, 540.611), (51.048, 673112, 570.645), (51.048, 710788, 600.037))"
i_60_2_28_FR_den405d,2,60,den405d,FR,28,ASTAR,90.225,-,715392,"((90.225, 35102, 30.006), (90.225, 69742, 60.009), (90.225, 104422, 90.072), (90.225, 140426, 120.074), (90.225, 175138, 151.622), (90.225, 214072, 181.624), (90.225, 249454, 211.628), (90.225, 283488, 241.639), (90.225, 322584, 271.64), (90.225, 355566, 301.641), (90.225, 394662, 331.655), (90.225, 426288, 361.66), (90.225, 464924, 391.662), (90.225, 504200, 421.664), (90.225, 534294, 451.669), (90.225, 574068, 481.672), (90.225, 613644, 511.687), (90.225, 639678, 541.706), (90.225, 678172, 571.709), (90.225, 715392, 600.002))"
i_38_2_20_MT_den202d,2,30,den202d,MT,20,MCTS_E,1.5,-,2566088,"((0.75, 141864, 30.001), (0.75, 269564, 60.006), (0.75, 400180, 90.012), (0.75, 524580, 120.022), (0.75, 654128, 150.034), (0.75, 780076, 180.051), (0.75, 903780, 210.058), (0.75, 1025568, 240.069), (0.5, 1168364, 270.074), (0.75, 1285848, 300.077), (0.75, 1428412, 330.088), (0.75, 1540912, 360.088), (0.5, 1685316, 390.097), (0.5, 1793012, 420.103), (0.5, 1938328, 450.106), (0.5, 2051708, 482.641), (0.5, 2195440, 512.644), (0.5, 2339600, 542.646), (1.5, 2449400, 576.185), (1.5, 2566088, 600.006))"
i_38_2_20_MT_den202d,2,30,den202d,MT,20,MCTS_S,1.75,-,2517580,"((1.0, 141828, 30.012), (1.5, 268500, 60.018), (1.5, 398604, 90.025), (1.5, 520904, 120.025), (1.5, 647300, 150.031), (1.5, 771024, 180.043), (1.5, 892924, 210.043), (1.5, 1026844, 243.433), (1.75, 1167236, 273.443), (1.75, 1281760, 303.448), (1.75, 1422784, 333.449), (1.75, 1533068, 363.454), (1.75, 1676620, 393.457), (1.75, 1781828, 423.475), (1.75, 1925148, 453.478), (1.75, 2067988, 483.487), (1.75, 2162476, 513.494), (1.75, 2301684, 543.499), (1.75, 2444256, 573.506), (1.75, 2517580, 600.004))"
